id;user_id;film_id;rate;remote_film_id;name;budget;popularity;release_date;revenue;vote_average;vote_count;Action;Adventure;Animation;Comedy;Crime;Documentary;Drama;Family;Fantasy;History;Horror;Mystery;Romance;Science Fiction;TV Movie;Thriller;War;Western;Music
466;1509;136;2;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
467;1511;136;2;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
468;431;136;2;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
469;1519;136;0;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
470;900;136;3;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
471;1002;136;4;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
472;459;136;0;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
473;1413;136;1;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
474;1416;136;5;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
475;1457;136;3;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
476;510;136;2;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
477;990;136;5;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
478;991;136;4;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
479;1462;136;3;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
480;492;136;2;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
481;1449;136;1;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
482;1450;136;4;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
483;1455;136;3;235;Stand by Me;8000000;11.331;1986;52287414;7.9;2490;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
484;1642;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
485;1641;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
486;546;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
487;5;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
488;559;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
489;566;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
490;19;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
491;564;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
492;24;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
493;572;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
494;1648;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
495;569;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
496;31;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
497;1613;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
498;1600;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
499;1122;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
500;535;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
501;1145;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
502;52;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
503;1144;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
504;1618;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
505;1140;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
506;537;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
507;1032;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
508;1033;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
509;70;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
510;608;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
511;1035;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
512;1581;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
513;1026;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
514;1573;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
515;1031;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
516;624;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
517;1040;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
518;92;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
519;1046;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
520;1066;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
521;109;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
522;587;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
523;106;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
524;588;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
525;589;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
526;105;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
527;1565;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
528;118;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
529;1086;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
530;1562;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
531;1073;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
532;125;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
533;1219;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
534;1218;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
535;674;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
536;702;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
537;1237;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
538;1234;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
539;1235;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
540;1781;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
541;148;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
542;1728;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
543;175;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
544;649;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
545;1257;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
546;165;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
547;188;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
548;183;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
549;1758;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
550;181;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
551;1154;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
552;751;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
553;1159;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
554;1158;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
555;739;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
556;1163;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
557;1718;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
558;1722;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
559;1180;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
560;239;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
561;1184;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
562;717;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
563;1664;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
564;1667;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
565;705;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
566;1676;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
567;254;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
568;733;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
569;251;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
570;734;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
571;1691;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
572;275;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
573;820;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
574;1373;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
575;279;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
576;817;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
577;280;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
578;258;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
579;1354;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
580;304;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
581;1400;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
582;794;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
583;1395;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
584;774;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
585;1389;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
586;292;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
587;1387;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
588;300;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
589;1376;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
590;343;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
591;1306;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
592;891;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
593;327;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
594;1282;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
595;1338;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
596;370;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
597;1328;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
598;1813;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
599;1330;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
600;1804;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
601;355;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
602;365;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
603;1796;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
604;846;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
605;408;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
606;1488;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
607;955;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
608;1500;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
609;393;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
610;937;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
611;398;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
612;391;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
613;443;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
614;919;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
615;1533;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
616;1528;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
617;911;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
618;428;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
619;903;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
620;1518;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
621;900;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
622;899;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
623;421;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
624;478;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
625;1018;2;4;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
626;1432;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
627;1002;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
628;990;2;1;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
629;504;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
630;1462;2;2;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
631;1470;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
632;493;2;0;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
633;492;2;3;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
634;1444;2;5;62;2001: A Space Odyssey;10500000;19.01;1968;68700000;8.0;5068;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
